UF,codigo_municipio,municipio,baixo_peso,eutrofico,sobrepeso,obesidade_G_1,obesidade_G_2,obesidade_G_3,magreza_acentuada,magreza,obesidade,obesidade_grave,total,SEXO,ANO,fase_vida
BA,290660,CANDIBA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290670,CANDIDO SALES,0,0,0,0,0,0,0,0,0,0,8,Masc,2008,adolescente
BA,290680,CANSANCAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290682,CANUDOS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290685,CAPELA DO ALTO ALEGRE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290687,CAPIM GROSSO,0,0,0,0,0,0,0,0,0,0,6,Masc,2008,adolescente
BA,290689,CARAIBAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290690,CARAVELAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290700,CARDEAL DA SILVA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290710,CARINHANHA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290720,CASA NOVA,0,0,2,0,0,0,0,4,0,0,16,Masc,2008,adolescente
BA,290730,CASTRO ALVES,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290740,CATOLANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290755,CATURAMA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290750,CATU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290760,CENTRAL,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290770,CHORROCHO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290780,CICERO DANTAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290790,CIPO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290800,COARACI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290810,COCOS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290820,CONCEICAO DA FEIRA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290830,CONCEICAO DO ALMEIDA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290840,CONCEICAO DO COITE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290850,CONCEICAO DO JACUIPE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290870,CONDEUBA,0,0,24,0,0,0,14,36,18,6,562,Masc,2008,adolescente
BA,290860,CONDE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290880,CONTENDAS DO SINCORA,0,0,4,0,0,0,6,10,2,0,102,Masc,2008,adolescente
BA,290890,CORACAO DE MARIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290900,CORDEIROS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290910,CORIBE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290920,CORONEL JOAO SA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290930,CORRENTINA,0,0,0,0,0,0,0,0,0,0,2,Masc,2008,adolescente
BA,290940,COTEGIPE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290950,CRAVOLANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290960,CRISOPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290970,CRISTOPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290980,CRUZ DAS ALMAS,0,0,0,0,0,0,2,0,0,0,4,Masc,2008,adolescente
BA,290990,CURACA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291000,DARIO MEIRA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291005,DIAS D'AVILA,0,0,2,0,0,0,0,0,0,0,4,Masc,2008,adolescente
BA,291010,DOM BASILIO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291020,DOM MACEDO COSTA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291030,ELISIO MEDRADO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291040,ENCRUZILHADA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291050,ENTRE RIOS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,290050,ERICO CARDOSO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291060,ESPLANADA,0,0,0,0,0,0,0,0,0,0,2,Masc,2008,adolescente
BA,291070,EUCLIDES DA CUNHA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291072,EUNAPOLIS,0,0,0,0,0,0,0,0,6,4,18,Masc,2008,adolescente
BA,291075,FATIMA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291077,FEIRA DA MATA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291080,FEIRA DE SANTANA,0,0,0,0,0,0,0,0,2,0,2,Masc,2008,adolescente
BA,291085,FILADELFIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291090,FIRMINO ALVES,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291100,FLORESTA AZUL,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291110,FORMOSA DO RIO PRETO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291120,GANDU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291125,GAVIAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291130,GENTIO DO OURO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291140,GLORIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291150,GONGOGI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291160,GOVERNADOR MANGABEIRA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291165,GUAJERU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291170,GUANAMBI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291180,GUARATINGA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291185,HELIOPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291190,IACU,0,0,0,0,0,0,0,0,0,0,8,Masc,2008,adolescente
BA,291200,IBIASSUCE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291210,IBICARAI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291220,IBICOARA,0,0,0,0,0,0,0,0,0,0,2,Masc,2008,adolescente
BA,291230,IBICUI,0,0,0,0,0,0,0,0,0,0,2,Masc,2008,adolescente
BA,291240,IBIPEBA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291250,IBIPITANGA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291260,IBIQUERA,0,0,0,0,0,0,0,0,0,0,6,Masc,2008,adolescente
BA,291270,IBIRAPITANGA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291280,IBIRAPUA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291290,IBIRATAIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291300,IBITIARA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291310,IBITITA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291320,IBOTIRAMA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291330,ICHU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291340,IGAPORA,0,0,0,0,0,0,0,0,0,0,2,Masc,2008,adolescente
BA,291345,IGRAPIUNA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291350,IGUAI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291360,ILHEUS,0,0,92,0,0,0,44,42,22,4,922,Masc,2008,adolescente
BA,291370,INHAMBUPE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291380,IPECAETA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291390,IPIAU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291400,IPIRA,0,0,28,0,0,0,4,14,4,0,402,Masc,2008,adolescente
BA,291410,IPUPIARA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291420,IRAJUBA,0,0,0,0,0,0,0,0,0,0,2,Masc,2008,adolescente
BA,291430,IRAMAIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291440,IRAQUARA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291450,IRARA,0,0,0,0,0,0,0,0,0,0,2,Masc,2008,adolescente
BA,291460,IRECE,0,0,2,0,0,0,0,4,0,0,22,Masc,2008,adolescente
BA,291465,ITABELA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291470,ITABERABA,0,0,8,0,0,0,4,6,4,0,64,Masc,2008,adolescente
BA,291480,ITABUNA,0,0,0,0,0,0,0,0,0,2,24,Masc,2008,adolescente
BA,291490,ITACARE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291500,ITAETE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291520,ITAGIBA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291530,ITAGIMIRIM,0,0,0,0,0,0,0,0,0,0,1,Masc,2008,adolescente
BA,291510,ITAGI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291535,ITAGUACU DA BAHIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291540,ITAJU DO COLONIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291550,ITAJUIPE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291560,ITAMARAJU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291570,ITAMARI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291580,ITAMBE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291590,ITANAGRA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291600,ITANHEM,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291610,ITAPARICA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291630,ITAPEBI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291640,ITAPETINGA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291620,ITAPE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291650,ITAPICURU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291660,ITAPITANGA,0,0,0,0,0,0,0,0,0,0,4,Masc,2008,adolescente
BA,291670,ITAQUARA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291680,ITARANTIM,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291685,ITATIM,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291690,ITIRUCU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291700,ITIUBA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291710,ITORORO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291720,ITUACU,0,0,0,0,0,0,0,0,0,0,6,Masc,2008,adolescente
BA,291730,ITUBERA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291733,IUIU,0,0,34,0,0,0,4,34,4,2,484,Masc,2008,adolescente
BA,291735,JABORANDI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291740,JACARACI,0,0,0,0,0,0,0,0,0,0,6,Masc,2008,adolescente
BA,291750,JACOBINA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291760,JAGUAQUARA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291770,JAGUARARI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291780,JAGUARIPE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291790,JANDAIRA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291800,JEQUIE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291810,JEREMOABO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291820,JIQUIRICA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291830,JITAUNA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291835,JOAO DOURADO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291840,JUAZEIRO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291845,JUCURUCU,0,0,0,0,0,0,0,0,1,0,1,Masc,2008,adolescente
BA,291850,JUSSARA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291855,JUSSARI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291860,JUSSIAPE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291870,LAFAIETE COUTINHO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291875,LAGOA REAL,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291890,LAJEDAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291900,LAJEDINHO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291905,LAJEDO DO TABOCAL,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291880,LAJE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291910,LAMARAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291915,LAPAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291920,LAURO DE FREITAS,0,0,20,0,0,0,2,4,30,8,92,Masc,2008,adolescente
BA,291930,LENCOIS,0,0,0,0,0,0,0,0,0,0,2,Masc,2008,adolescente
BA,291940,LICINIO DE ALMEIDA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291950,LIVRAMENTO DE NOSSA SENHORA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291955,LUIS EDUARDO MAGALHAES,0,0,4,0,0,0,0,2,0,0,12,Masc,2008,adolescente
BA,291960,MACAJUBA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291970,MACARANI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291980,MACAUBAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291990,MACURURE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291992,MADRE DE DEUS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,291995,MAETINGA,0,0,2,0,0,0,0,4,0,0,30,Masc,2008,adolescente
BA,292000,MAIQUINIQUE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292010,MAIRI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292030,MALHADA DE PEDRAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292020,MALHADA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292040,MANOEL VITORINO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292045,MANSIDAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292050,MARACAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292060,MARAGOGIPE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292070,MARAU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292080,MARCIONILIO SOUZA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292090,MASCOTE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292100,MATA DE SAO JOAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292105,MATINA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292110,MEDEIROS NETO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292120,MIGUEL CALMON,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292130,MILAGRES,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292140,MIRANGABA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292145,MIRANTE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292150,MONTE SANTO,0,0,6,0,0,0,0,2,2,0,75,Masc,2008,adolescente
BA,292160,MORPARA,0,0,0,0,0,0,0,0,2,0,4,Masc,2008,adolescente
BA,292170,MORRO DO CHAPEU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292180,MORTUGABA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292190,MUCUGE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292200,MUCURI,0,0,0,0,0,0,0,0,0,0,1,Masc,2008,adolescente
BA,292205,MULUNGU DO MORRO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292210,MUNDO NOVO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292220,MUNIZ FERREIRA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292225,MUQUEM DE SAO FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292230,MURITIBA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292240,MUTUIPE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292250,NAZARE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292260,NILO PECANHA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292265,NORDESTINA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292270,NOVA CANAA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292273,NOVA FATIMA,0,0,0,0,0,0,0,2,0,0,4,Masc,2008,adolescente
BA,292275,NOVA IBIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292280,NOVA ITARANA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292285,NOVA REDENCAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292290,NOVA SOURE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292300,NOVA VICOSA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292303,NOVO HORIZONTE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292305,NOVO TRIUNFO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292310,OLINDINA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292320,OLIVEIRA DOS BREJINHOS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292330,OURICANGAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292335,OUROLANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292340,PALMAS DE MONTE ALTO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292350,PALMEIRAS,0,0,0,0,0,0,0,0,0,0,2,Masc,2008,adolescente
BA,292360,PARAMIRIM,0,0,2,0,0,0,0,4,0,0,12,Masc,2008,adolescente
BA,292370,PARATINGA,0,0,0,0,0,0,0,2,2,0,28,Masc,2008,adolescente
BA,292380,PARIPIRANGA,0,0,0,0,0,0,0,0,2,0,8,Masc,2008,adolescente
BA,292390,PAU BRASIL,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292400,PAULO AFONSO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292405,PE DE SERRA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292410,PEDRAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292420,PEDRO ALEXANDRE,0,0,10,0,0,0,4,2,2,0,54,Masc,2008,adolescente
BA,292430,PIATA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292440,PILAO ARCADO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292450,PINDAI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292460,PINDOBACU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292465,PINTADAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292467,PIRAI DO NORTE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292470,PIRIPA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292480,PIRITIBA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292490,PLANALTINO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292500,PLANALTO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292510,POCOES,0,0,6,0,0,0,0,4,4,0,64,Masc,2008,adolescente
BA,292520,POJUCA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292525,PONTO NOVO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292530,PORTO SEGURO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292540,POTIRAGUA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292550,PRADO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292560,PRESIDENTE DUTRA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292570,PRESIDENTE JANIO QUADROS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292575,PRESIDENTE TANCREDO NEVES,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292580,QUEIMADAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292590,QUIJINGUE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292593,QUIXABEIRA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292595,RAFAEL JAMBEIRO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292600,REMANSO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292610,RETIROLANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292620,RIACHAO DAS NEVES,0,0,2,0,0,0,0,0,0,0,6,Masc,2008,adolescente
BA,292630,RIACHAO DO JACUIPE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292640,RIACHO DE SANTANA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292650,RIBEIRA DO AMPARO,0,0,0,0,0,0,0,0,0,0,2,Masc,2008,adolescente
BA,292660,RIBEIRA DO POMBAL,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292665,RIBEIRAO DO LARGO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292670,RIO DE CONTAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292680,RIO DO ANTONIO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292690,RIO DO PIRES,0,0,0,0,0,0,0,1,0,0,4,Masc,2008,adolescente
BA,292700,RIO REAL,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292710,RODELAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292720,RUY BARBOSA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292730,SALINAS DA MARGARIDA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292740,SALVADOR,0,0,36,0,0,0,12,26,24,4,266,Masc,2008,adolescente
BA,292750,SANTA BARBARA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292760,SANTA BRIGIDA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292770,SANTA CRUZ CABRALIA,0,0,0,0,0,0,0,0,0,0,6,Masc,2008,adolescente
BA,292780,SANTA CRUZ DA VITORIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292790,SANTA INES,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292805,SANTA LUZIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292810,SANTA MARIA DA VITORIA,0,0,184,0,0,0,44,146,36,10,2174,Masc,2008,adolescente
BA,292840,SANTA RITA DE CASSIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292850,SANTA TERESINHA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292800,SANTALUZ,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292820,SANTANA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292830,SANTANOPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292860,SANTO AMARO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292870,SANTO ANTONIO DE JESUS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292880,SANTO ESTEVAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292890,SAO DESIDERIO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292895,SAO DOMINGOS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292910,SAO FELIPE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292905,SAO FELIX DO CORIBE,0,0,2,0,0,0,0,0,0,0,8,Masc,2008,adolescente
BA,292900,SAO FELIX,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292920,SAO FRANCISCO DO CONDE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
BA,292925,SAO GABRIEL,0,0,2,0,0,0,0,0,0,0,2,Masc,2008,adolescente
BA,292930,SAO GONCALO DOS CAMPOS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adolescente
